,STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22,WV01
116,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-04-27,70.0,60.0,,,,0.0,0.0,0.0,,66,53,,130.0,,,,,,14.1,,,,,1.0,,,,,,,,,,,,,,,,,,
117,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-04-28,90.0,90.0,,,,0.0,0.0,0.0,,62,54,,190.0,,,,,,14.1,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
118,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-04-29,40.0,20.0,,,,0.0,0.0,0.0,,67,48,,80.0,,,,,,16.1,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
119,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-04-30,100.0,100.0,,,,0.0,0.0,0.0,,53,47,,160.0,,,,,,17.0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,
120,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-01,70.0,60.0,,,,0.0,0.0,0.0,,63,48,,180.0,,,,,,21.9,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
121,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-02,60.0,70.0,,,,0.0,0.0,0.0,,66,53,,180.0,,,,,,25.9,,,,,,,,,,,,1.0,,,,,,,,,,,
122,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-03,100.0,100.0,,,,0.04,0.0,0.0,,60,52,,350.0,,,,,,21.0,,,,,,,,,,,,,,,,,,1.0,,,,,
123,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-04,100.0,100.0,,,,0.0,0.0,0.0,,62,51,,40.0,,,,,,12.1,,,,,,,,,,,,,,,,,,1.0,,,,,
124,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-05,20.0,10.0,,,,0.0,0.0,0.0,,64,49,,180.0,,,,,,25.1,,,,,,,,,,,,1.0,,,,,,,,,,,
125,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-06,70.0,70.0,,,,0.0,0.0,0.0,,57,43,,320.0,,,,,,29.1,,,,,,,,,,,,,,,,,,1.0,,,,,
126,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-07,0.0,0.0,,,,0.0,0.0,0.0,,61,38,,300.0,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,
127,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-08,80.0,90.0,,,,0.0,0.0,0.0,,65,50,,180.0,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
128,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-09,40.0,20.0,,,,0.0,0.0,0.0,,82,53,,180.0,,,,,,17.9,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
129,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-10,30.0,30.0,,,,0.0,0.0,0.0,,87,60,,180.0,,,,,,19.9,,,,,,,,,,,,1.0,,,,,,,,,,,
130,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-11,60.0,60.0,,,,0.0,0.0,0.0,,85,61,,180.0,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,,,,,,
131,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-12,40.0,40.0,,,,0.0,0.0,0.0,,85,59,,160.0,,,,,,14.1,,,,,,,,,,,,1.0,,,,,,,,,,,
132,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-13,80.0,80.0,,,,0.0,0.0,0.0,,74,57,,180.0,,,,,,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,
133,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-14,100.0,100.0,,,,0.02,0.0,0.0,,70,54,,50.0,,,,,,17.9,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
134,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-15,80.0,80.0,,,,0.0,0.0,0.0,,64,48,,90.0,,,,,,17.9,,,,,,,,,,,,,,,,,,,,,,,
135,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-16,80.0,80.0,,,,0.07,0.0,0.0,,60,50,,150.0,,,,,,21.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
136,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-17,100.0,100.0,,,,0.62,0.0,0.0,,65,57,,160.0,,,,,,19.9,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,
137,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-18,100.0,100.0,,,,0.13,0.0,0.0,,67,55,,340.0,,,,,,21.9,,,,,,,,,,,,,,,,,,1.0,,,,,
138,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-19,90.0,90.0,,,,0.15,0.0,0.0,,67,55,,330.0,,,,,,13.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
139,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-20,40.0,30.0,,,,0.01,0.0,0.0,,82,55,,20.0,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
140,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-21,30.0,10.0,,,,0.0,0.0,0.0,,75,56,,10.0,,,,,,17.9,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
141,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-22,70.0,60.0,,,,0.0,0.0,0.0,,79,56,,180.0,,,,,,17.9,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,
142,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-23,80.0,90.0,,,,0.0,0.0,0.0,,81,58,,100.0,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
143,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-24,100.0,100.0,,,,0.09,0.0,0.0,,65,58,,60.0,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
144,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-25,100.0,100.0,,,,0.1,0.0,0.0,,59,56,,90.0,,,,,,17.0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,
145,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-26,100.0,100.0,,,,0.78,0.0,0.0,,68,57,,180.0,,,,,,19.9,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,
146,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-27,10.0,10.0,,,,0.0,0.0,0.0,,71,58,,330.0,,,,,,23.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
147,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-28,50.0,80.0,,,,0.0,0.0,0.0,,70,55,,360.0,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
148,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-29,0.0,0.0,,,,0.0,0.0,0.0,,71,54,,150.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
149,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-30,0.0,10.0,,,,0.0,0.0,0.0,,65,49,,150.0,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,
150,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-05-31,30.0,20.0,,,,0.0,0.0,0.0,,74,58,,190.0,,,,,,21.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
151,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-01,20.0,10.0,,,,0.0,0.0,0.0,,76,64,,180.0,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,
152,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-02,30.0,20.0,,,,0.0,0.0,0.0,,77,65,,190.0,,,,,,29.1,,,,,,,,,,,,,,,,,,,,,,,
153,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-03,60.0,60.0,,,,0.07,0.0,0.0,,78,63,,190.0,,,,,,21.0,,,,,,,,,,,,,,,,,,1.0,,,,,
154,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-04,100.0,100.0,,,,0.08,0.0,0.0,,69,61,,10.0,,,,,,16.1,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
155,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-05,100.0,90.0,,,,0.46,0.0,0.0,,73,60,,120.0,,,,,,12.1,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
156,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-06,100.0,100.0,,,,0.1,0.0,0.0,,72,63,,210.0,,,,,,13.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
157,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-07,70.0,90.0,,,,0.29,0.0,0.0,,69,60,,190.0,,,,,,13.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
158,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-08,0.0,0.0,,,,0.0,0.0,0.0,,83,61,,190.0,,,,,,19.9,,,,,,,,,,,,1.0,,,,,,,,,,,
159,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-09,50.0,70.0,,,,0.0,0.0,0.0,,77,63,,190.0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,
160,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-10,80.0,90.0,,,,0.0,0.0,0.0,,80,64,,180.0,,,,,,12.1,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
161,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-11,70.0,70.0,,,,0.0,0.0,0.0,,80,66,,180.0,,,,,,17.9,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
162,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-12,80.0,90.0,,,,0.0,0.0,0.0,,91,73,,350.0,,,,,,16.1,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
163,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-13,30.0,40.0,,,,0.0,0.0,0.0,,78,60,,360.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
164,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-14,10.0,10.0,,,,0.0,0.0,0.0,,71,54,,190.0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,
165,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-15,90.0,90.0,,,,0.0,0.0,0.0,,72,60,,180.0,,,,,,17.9,,,,,,,,,,,,,,,,,,1.0,,,,,
166,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-16,100.0,100.0,,,,0.01,0.0,0.0,,69,64,,160.0,,,,,,14.1,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
167,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-17,90.0,80.0,,,,0.02,0.0,0.0,,80,67,,150.0,,,,,,13.0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,
168,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-18,90.0,80.0,,,,1.07,0.0,0.0,,80,66,,280.0,,,,,,23.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,
169,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-19,40.0,30.0,,,,0.0,0.0,0.0,,88,66,,240.0,,,,,,19.9,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
170,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-20,40.0,30.0,,,,0.0,0.0,0.0,,77,61,,310.0,,,,,,17.9,,,,,,,,,,,,,,,,,,,,,,,
171,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-21,80.0,90.0,,,,0.59,0.0,0.0,,70,57,,20.0,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
172,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-22,80.0,100.0,,,,0.0,0.0,0.0,,75,62,,320.0,,,,,,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,
173,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-23,20.0,10.0,,,,0.0,0.0,0.0,,83,61,,190.0,,,,,,16.1,,,,,,,,,,,,1.0,,,,,,,,,,,
174,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-24,10.0,0.0,,,,0.0,0.0,0.0,,82,64,,180.0,,,,,,23.0,,,,,,,,,,,,1.0,,,,,,,,,,,
175,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-25,70.0,60.0,,,,0.0,0.0,0.0,,85,66,,340.0,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,,,,,,
176,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-26,100.0,100.0,,,,0.35,0.0,0.0,,73,64,,70.0,,,,,,15.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
177,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-27,90.0,100.0,,,,0.0,0.0,0.0,,77,63,,360.0,,,,,,19.9,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
178,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-28,0.0,0.0,,,,0.0,0.0,0.0,,81,58,,300.0,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
179,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-29,60.0,60.0,,,,0.0,0.0,0.0,,80,59,,190.0,,,,,,19.9,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
180,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-06-30,70.0,80.0,,,,0.0,0.0,0.0,,88,68,,340.0,,,,,,21.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
181,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-01,70.0,70.0,,,,0.0,0.0,0.0,,88,70,,360.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
182,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-02,100.0,100.0,,,,0.0,0.0,0.0,,71,67,,170.0,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
183,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-03,100.0,100.0,,,,0.0,0.0,0.0,,77,67,,170.0,,,,,,14.1,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
184,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-04,90.0,90.0,,,,0.0,0.0,0.0,,81,69,,180.0,,,,,,17.9,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,
185,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-05,70.0,90.0,,,,0.0,0.0,0.0,,81,71,,250.0,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
186,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-06,40.0,70.0,,,,0.0,0.0,0.0,,82,66,,190.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
187,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-07,10.0,20.0,,,,0.0,0.0,0.0,,87,67,,180.0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,
188,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-08,50.0,60.0,,,,0.0,0.0,0.0,,83,66,,180.0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,
189,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-09,80.0,80.0,,,,0.0,0.0,0.0,,81,67,,140.0,,,,,,17.9,,,,,,,,,,,,1.0,,,,,,,,,,,
190,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-10,90.0,100.0,,,,0.28,0.0,0.0,,80,70,,170.0,,,,,,19.9,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,
191,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-11,60.0,60.0,,,,0.01,0.0,0.0,,86,71,,230.0,,,,,,17.9,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
192,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-12,50.0,60.0,,,,0.0,0.0,0.0,,90,71,,320.0,,,,,,17.9,,,,,,,,,,,,,,,,,,,,,,,
193,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-13,60.0,50.0,,,,0.0,0.0,0.0,,85,69,,350.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
194,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-14,90.0,100.0,,,,0.0,0.0,0.0,,80,68,,140.0,,,,,,16.1,,,,,,,,,,,,,,,,,,1.0,,,,,
195,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-15,100.0,100.0,,,,0.0,0.0,0.0,,78,71,,180.0,,,,,,21.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
196,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-16,70.0,80.0,,,,0.03,0.0,0.0,,90,71,,280.0,,,,,,23.0,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
197,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-17,0.0,0.0,,,,0.0,0.0,0.0,,89,68,,330.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
198,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-18,30.0,40.0,,,,0.0,0.0,0.0,,93,70,,230.0,,,,,,17.9,,,,,,,,,,,,1.0,,,,,,,,,,,
199,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-19,60.0,70.0,,,,0.0,0.0,0.0,,86,71,,130.0,,,,,,16.1,,,,,,,,,,,,1.0,,,,,,,,,,,
200,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-20,50.0,40.0,,,,0.0,0.0,0.0,,84,71,,150.0,,,,,,23.0,,,,,,,,,,,,1.0,,,,,,,,,,,
201,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-21,60.0,60.0,,,,0.0,0.0,0.0,,83,65,,280.0,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,
202,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-22,90.0,90.0,,,,0.0,0.0,0.0,,80,68,,180.0,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,,,,,,
203,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-23,90.0,100.0,,,,0.0,0.0,0.0,,84,69,,170.0,,,,,,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,
204,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-24,70.0,60.0,,,,0.0,0.0,0.0,,87,70,,180.0,,,,,,14.1,,,,,,,,,,,,1.0,,,,,,,,,,,
205,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-25,80.0,70.0,,,,0.06,0.0,0.0,,85,72,,200.0,,,,,,17.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
206,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-26,70.0,80.0,,,,0.0,0.0,0.0,,82,72,,190.0,,,,,,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,
207,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-27,40.0,50.0,,,,0.0,0.0,0.0,,88,71,,190.0,,,,,,17.9,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
208,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-28,60.0,60.0,,,,0.0,0.0,0.0,,87,71,,180.0,,,,,,19.9,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
209,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-29,100.0,90.0,,,,0.0,0.0,0.0,,90,74,,180.0,,,,,,15.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,
210,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-30,70.0,70.0,,,,0.0,0.0,0.0,,87,73,,180.0,,,,,,17.9,,,,,,,,,,,,1.0,,,,,,,,,,,
211,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-07-31,80.0,90.0,,,,0.16,0.0,0.0,,88,74,,150.0,,,,,,19.9,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
212,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-01,90.0,90.0,,,,0.07,0.0,0.0,,88,75,,190.0,,,,,,16.1,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,
213,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-02,30.0,40.0,,,,0.0,0.0,0.0,,93,75,,320.0,,,,,,17.9,,,,,,,,,,,,1.0,,,,,,,,,,,
214,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-03,50.0,40.0,,,,0.07,0.0,0.0,,89,74,,190.0,,,,,,21.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
215,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-04,30.0,20.0,,,,0.02,0.0,0.0,,85,68,,320.0,,,,,,19.9,,,,,,,,,,,,,,,,,,1.0,,,,,
216,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-05,80.0,80.0,,,,0.0,0.0,0.0,,80,65,,140.0,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,
217,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-06,30.0,30.0,,,,0.0,0.0,0.0,,85,63,,180.0,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
218,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-07,50.0,60.0,,,,0.0,0.0,0.0,,86,70,,190.0,,,,,,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,
219,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-08,50.0,60.0,,,,0.0,0.0,0.0,,88,70,,170.0,,,,,,16.1,,,,,,,,,,,,1.0,,,,,,,,,,,
220,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-09,50.0,40.0,,,,0.0,0.0,0.0,,88,68,,190.0,,,,,,13.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
221,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-10,80.0,70.0,,,,0.0,0.0,0.0,,86,68,,140.0,,,,,,17.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
222,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-11,50.0,70.0,,,,0.0,0.0,0.0,,83,68,,40.0,,,,,,21.0,,,,,,,,,,,,,,,,,,1.0,,,,,
223,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-12,30.0,40.0,,,,0.0,0.0,0.0,,92,71,,300.0,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,,,,,,
224,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-13,20.0,30.0,,,,0.0,0.0,0.0,,91,72,,180.0,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,,,,,,
225,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-14,40.0,50.0,,,,0.0,0.0,0.0,,92,72,,190.0,,,,,,14.1,,,,,,,,,,,,1.0,,,,,,,,,,,
226,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-15,50.0,70.0,,,,0.0,0.0,0.0,,86,73,,180.0,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,,,,,,
227,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-16,20.0,20.0,,,,0.0,0.0,0.0,,92,74,,190.0,,,,,,21.9,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
228,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-17,40.0,70.0,,,,0.59,0.0,0.0,,85,73,,270.0,,,,,,29.1,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
229,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-18,20.0,10.0,,,,0.0,0.0,0.0,,87,69,,340.0,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
230,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-19,80.0,90.0,,,,0.0,0.0,0.0,,84,63,,190.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
231,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-20,100.0,100.0,,,,0.11,0.0,0.0,,81,71,,180.0,,,,,,21.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,
232,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-21,30.0,30.0,,,,0.03,0.0,0.0,,86,72,,330.0,,,,,,21.0,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
233,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-22,50.0,40.0,,,,0.0,0.0,0.0,,80,64,,180.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
234,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-23,90.0,100.0,,,,1.52,0.0,0.0,,78,71,,190.0,,,,,,21.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,
235,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-24,10.0,10.0,,,,0.0,0.0,0.0,,80,64,,320.0,,,,,,14.1,,,,,,,,,,,,1.0,,,,,,,,,,,
236,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-25,10.0,10.0,,,,0.0,0.0,0.0,,81,62,,190.0,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,,,,,,
237,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-26,20.0,10.0,,,,0.0,0.0,0.0,,81,67,,190.0,,,,,,19.9,,,,,,,,,,,,1.0,,,,,,,,,,,
238,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-27,40.0,40.0,,,,0.0,0.0,0.0,,91,69,,240.0,,,,,,16.1,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
239,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-28,40.0,50.0,,,,0.0,0.0,0.0,,85,68,,240.0,,,,,,16.1,,,,,,,,,,,,1.0,,,,,,,,,,,
240,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-29,70.0,60.0,,,,0.0,0.0,0.0,,87,75,,300.0,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,,,,,,
241,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1970-08-30,90.0,90.0,,,,0.0,0.0,0.0,,78,68,,200.0,,,,,,16.1,,,,,,,,,,,,,,,,,,1.0,,,,,
