DATE,name,station,tmax,tmin,rolling_3_tmax,rolling_3_tmin,month_avg_tmax,day_avg_tmax,month_avg_tmin,day_avg_tmin,target
1987-07-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,74,82.66666666666667,72.0,82.92558983666062,82.22222222222223,68.51724137931035,68.05555555555556,92.0
1987-07-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,92,75,86.0,73.66666666666667,82.94202898550725,83.55555555555556,68.52898550724638,69.77777777777777,84.0
1987-07-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,84,71,87.0,73.33333333333333,82.94394213381555,82.94444444444444,68.53345388788426,68.88888888888889,80.0
1987-07-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,71,85.33333333333333,72.33333333333333,82.93862815884476,82.66666666666667,68.53790613718411,67.94444444444444,83.0
1987-07-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,71,82.33333333333333,71.0,82.93873873873873,82.38888888888889,68.54234234234234,68.05555555555556,78.0
1987-07-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,64,80.33333333333333,68.66666666666667,82.92985611510791,83.38888888888889,68.5341726618705,68.66666666666667,79.0
1987-07-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,79,65,80.0,66.66666666666667,82.92280071813285,81.88888888888889,68.52782764811491,68.33333333333333,83.0
1987-07-31,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,70,80.0,66.33333333333333,82.92293906810036,81.61111111111111,68.5304659498208,69.61111111111111,77.0
1987-08-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,67,79.66666666666667,67.33333333333333,82.34280303030303,81.55555555555556,67.99431818181819,69.27777777777777,77.0
1987-08-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,69,79.0,68.66666666666667,82.33270321361059,84.27777777777777,67.99621928166351,70.11111111111111,87.0
1987-08-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,73,80.33333333333333,69.66666666666667,82.34150943396226,84.61111111111111,68.0056603773585,71.22222222222223,86.0
1987-08-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,73,83.33333333333333,71.66666666666667,82.34839924670433,83.77777777777777,68.015065913371,70.27777777777777,87.0
1987-08-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,70,86.66666666666667,72.0,82.35714285714286,84.33333333333333,68.0187969924812,69.77777777777777,79.0
1987-08-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,79,64,84.0,69.0,82.35084427767354,83.0,68.01125703564728,67.88888888888889,76.0
1987-08-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,64,80.66666666666667,66.0,82.33895131086142,82.16666666666667,68.00374531835206,68.38888888888889,85.0
1987-08-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,69,80.0,65.66666666666667,82.34392523364485,84.77777777777777,68.00560747663552,71.05555555555556,80.0
1987-08-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,71,80.33333333333333,68.0,82.33955223880596,86.33333333333333,68.01119402985074,71.33333333333333,82.0
1987-08-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,66,82.33333333333333,68.66666666666667,82.3389199255121,84.72222222222223,68.0074487895717,70.38888888888889,85.0
1987-08-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,63,82.33333333333333,66.66666666666667,82.34386617100371,82.44444444444444,67.99814126394052,68.77777777777777,77.0
1987-08-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,62,81.33333333333333,63.666666666666664,82.33395176252318,80.77777777777777,67.98701298701299,66.83333333333333,76.0
1987-08-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,59,79.33333333333333,61.333333333333336,82.32222222222222,80.94444444444444,67.97037037037038,66.77777777777777,77.0
1987-08-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,60,76.66666666666667,60.333333333333336,82.31238447319778,84.0,67.95563770794824,68.33333333333333,81.0
1987-08-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,71,78.0,63.333333333333336,82.30996309963099,83.27777777777777,67.96125461254613,68.88888888888889,83.0
1987-08-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,71,80.33333333333333,67.33333333333333,82.31123388581952,82.33333333333333,67.96685082872928,68.11111111111111,84.0
1987-08-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,84,75,82.66666666666667,72.33333333333333,82.31433823529412,81.44444444444444,67.97977941176471,68.16666666666667,93.0
1987-08-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,93,74,86.66666666666667,73.33333333333333,82.33394495412844,81.55555555555556,67.9908256880734,67.33333333333333,85.0
1987-08-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,68,87.33333333333333,72.33333333333333,82.33882783882784,81.66666666666667,67.9908424908425,65.44444444444444,88.0
1987-08-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,68,88.66666666666667,70.0,82.3491773308958,82.77777777777777,67.99085923217551,67.16666666666667,85.0
1987-08-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,68,86.0,68.0,82.35401459854015,79.66666666666667,67.99087591240875,64.55555555555556,82.0
1987-08-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,70,85.0,68.66666666666667,82.35336976320583,80.38888888888889,67.99453551912568,64.77777777777777,78.0
1987-08-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,65,81.66666666666667,67.66666666666667,82.34545454545454,80.5,67.9890909090909,65.88888888888889,76.0
1987-08-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,61,78.66666666666667,65.33333333333333,82.33393829401089,81.0,67.97640653357531,66.22222222222223,76.0
1987-08-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,54,76.66666666666667,60.0,82.32246376811594,80.05555555555556,67.95108695652173,64.27777777777777,77.0
1987-08-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,58,76.33333333333333,57.666666666666664,82.3128390596745,80.44444444444444,67.93309222423146,66.27777777777777,70.0
1987-08-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,60,74.33333333333333,57.333333333333336,82.29061371841155,82.05555555555556,67.9187725631769,68.44444444444444,64.0
1987-08-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,61,70.33333333333333,59.666666666666664,82.25765765765766,81.5,67.9063063063063,67.66666666666667,79.0
1987-08-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,79,62,71.0,61.0,82.25179856115108,82.27777777777777,67.89568345323741,68.05555555555556,77.0
1987-08-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,60,73.33333333333333,61.0,82.2423698384201,82.38888888888889,67.88150807899461,67.5,74.0
1987-08-31,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,61,76.66666666666667,61.0,82.22759856630825,77.72222222222223,67.86917562724014,65.55555555555556,76.0
1987-09-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,59,75.66666666666667,60.0,75.14872798434442,78.27777777777777,60.52641878669276,63.666666666666664,77.0
1987-09-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,58,75.66666666666667,59.333333333333336,75.15234375,79.11111111111111,60.521484375,64.88888888888889,76.0
1987-09-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,60,76.33333333333333,59.0,75.15399610136453,80.05555555555556,60.52046783625731,66.38888888888889,74.0
1987-09-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,56,75.66666666666667,58.0,75.15175097276264,80.5,60.511673151750976,65.77777777777777,71.0
1987-09-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,71,54,73.66666666666667,56.666666666666664,75.14368932038835,80.05555555555556,60.49902912621359,65.0,75.0
1987-09-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,62,73.33333333333333,57.333333333333336,75.14341085271317,80.33333333333333,60.501937984496124,66.55555555555556,77.0
1987-09-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,70,74.33333333333333,62.0,75.14700193423597,78.05555555555556,60.520309477756285,64.55555555555556,75.0
1987-09-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,69,75.66666666666667,67.0,75.14671814671814,75.44444444444444,60.536679536679536,62.22222222222222,84.0
1987-09-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,84,71,78.66666666666667,70.0,75.16377649325626,76.94444444444444,60.55684007707129,61.27777777777778,81.0
1987-09-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,69,80.0,69.66666666666667,75.175,77.44444444444444,60.573076923076925,61.388888888888886,77.0
1987-09-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,64,80.66666666666667,68.0,75.17850287907869,78.77777777777777,60.57965451055662,64.05555555555556,73.0
1987-09-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,66,77.0,66.33333333333333,75.17432950191571,78.38888888888889,60.59003831417625,61.55555555555556,73.0
1987-09-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,69,74.33333333333333,66.33333333333333,75.17017208413002,75.5,60.606118546845124,61.05555555555556,83.0
1987-09-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,66,76.33333333333333,67.0,75.18511450381679,75.83333333333333,60.61641221374046,60.833333333333336,73.0
1987-09-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,57,76.33333333333333,64.0,75.18095238095238,75.27777777777777,60.60952380952381,59.55555555555556,73.0
1987-09-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,62,76.33333333333333,61.666666666666664,75.17680608365019,74.0,60.61216730038023,59.666666666666664,75.0
1987-09-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,67,73.66666666666667,62.0,75.17647058823529,73.27777777777777,60.62428842504744,59.166666666666664,69.0
1987-09-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,69,58,72.33333333333333,62.333333333333336,75.16477272727273,74.5,60.61931818181818,60.666666666666664,62.0
1987-09-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,58,68.66666666666667,61.0,75.1398865784499,73.66666666666667,60.614366729678636,59.94444444444444,63.0
1987-09-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,57,64.66666666666667,57.666666666666664,75.11698113207547,74.38888888888889,60.60754716981132,57.94444444444444,70.0
1987-09-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,57,65.0,57.333333333333336,75.10734463276836,73.22222222222223,60.60075329566855,59.611111111111114,74.0
1987-09-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,60,69.0,58.0,75.10526315789474,71.94444444444444,60.599624060150376,58.166666666666664,73.0
1987-09-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,57,72.33333333333333,58.0,75.10131332082551,71.44444444444444,60.592870544090054,58.22222222222222,75.0
1987-09-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,59,74.0,58.666666666666664,75.10112359550561,71.55555555555556,60.58988764044944,56.388888888888886,67.0
1987-09-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,53,71.66666666666667,56.333333333333336,75.08598130841122,69.94444444444444,60.57570093457944,55.72222222222222,72.0
1987-09-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,72,53,71.33333333333333,55.0,75.08022388059702,72.27777777777777,60.5615671641791,57.22222222222222,70.0
1987-09-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,56,69.66666666666667,54.0,75.0707635009311,74.16666666666667,60.55307262569833,58.166666666666664,75.0
1987-09-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,61,72.33333333333333,56.666666666666664,75.07063197026022,71.27777777777777,60.553903345724905,57.888888888888886,74.0
1987-09-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,62,73.0,59.666666666666664,75.06864564007421,69.88888888888889,60.55658627087198,56.166666666666664,69.0
1987-09-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,69,63,72.66666666666667,62.0,75.05740740740741,68.77777777777777,60.56111111111111,55.388888888888886,63.0
1987-10-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,53,68.66666666666667,59.333333333333336,64.36931818181819,69.88888888888889,49.85795454545455,56.44444444444444,70.0
1987-10-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,51,67.33333333333333,55.666666666666664,64.37996219281663,69.33333333333333,49.860113421550096,55.333333333333336,71.0
1987-10-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,71,46,68.0,50.0,64.39245283018867,66.66666666666667,49.85283018867924,53.72222222222222,54.0
1987-10-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,40,65.0,45.666666666666664,64.37288135593221,68.66666666666667,49.83427495291902,53.94444444444444,67.0
1987-10-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,46,64.0,44.0,64.37781954887218,70.88888888888889,49.82706766917293,54.72222222222222,68.0
1987-10-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,68,50,63.0,45.333333333333336,64.38461538461539,69.38888888888889,49.82739212007505,54.333333333333336,65.0
1987-10-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,65,56,66.66666666666667,50.666666666666664,64.38576779026218,66.83333333333333,49.838951310861425,51.833333333333336,61.0
1987-10-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,61,48,64.66666666666667,51.333333333333336,64.37943925233645,65.61111111111111,49.83551401869159,50.05555555555556,60.0
1987-10-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,44,62.0,49.333333333333336,64.37126865671642,67.22222222222223,49.82462686567164,52.05555555555556,63.0
1987-10-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,51,61.333333333333336,47.666666666666664,64.36871508379889,65.16666666666667,49.8268156424581,50.22222222222222,54.0
1987-10-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,42,59.0,45.666666666666664,64.34944237918215,62.333333333333336,49.812267657992564,46.94444444444444,51.0
1987-10-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,51,42,56.0,45.0,64.32467532467533,64.05555555555556,49.79777365491651,50.388888888888886,58.0
1987-10-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,58,41,54.333333333333336,41.666666666666664,64.31296296296296,64.5,49.78148148148148,52.55555555555556,59.0
1987-10-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,59,41,56.0,41.333333333333336,64.30314232902033,66.88888888888889,49.76524953789279,52.5,69.0
1987-10-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,69,39,62.0,40.333333333333336,64.31180811808117,66.83333333333333,49.745387453874535,51.55555555555556,69.0
1987-10-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,69,48,65.66666666666667,42.666666666666664,64.32044198895028,64.5,49.74217311233886,48.0,64.0
1987-10-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,45,67.33333333333333,44.0,64.31985294117646,60.72222222222222,49.73345588235294,45.888888888888886,70.0
1987-10-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,51,67.66666666666667,48.0,64.3302752293578,63.0,49.73577981651376,47.22222222222222,64.0
1987-10-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,47,66.0,47.666666666666664,64.32967032967034,61.27777777777778,49.73076923076923,48.0,64.0
1987-10-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,48,66.0,48.666666666666664,64.3290676416819,59.833333333333336,49.727605118829985,46.72222222222222,60.0
1987-10-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,47,62.666666666666664,47.333333333333336,64.32116788321167,62.94444444444444,49.722627737226276,47.05555555555556,58.0
1987-10-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,58,44,60.666666666666664,46.333333333333336,64.30965391621129,64.5,49.712204007285976,48.5,60.0
1987-10-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,48,59.333333333333336,46.333333333333336,64.30181818181818,64.83333333333333,49.70909090909091,49.44444444444444,63.0
1987-10-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,48,60.333333333333336,46.666666666666664,64.2994555353902,61.5,49.705989110707804,47.111111111111114,60.0
1987-10-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,45,61.0,47.0,64.29166666666667,60.55555555555556,49.697463768115945,48.44444444444444,57.0
1987-10-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,35,60.0,42.666666666666664,64.27848101265823,61.888888888888886,49.67088607594937,49.77777777777778,60.0
1987-10-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,35,59.0,38.333333333333336,64.27075812274369,61.0,49.644404332129966,46.888888888888886,63.0
1987-10-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,48,60.0,39.333333333333336,64.26846846846847,61.388888888888886,49.641441441441444,45.27777777777778,54.0
1987-10-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,43,59.0,42.0,64.25,62.111111111111114,49.6294964028777,46.55555555555556,55.0
1987-10-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,39,57.333333333333336,43.333333333333336,64.23339317773788,60.333333333333336,49.61041292639138,44.111111111111114,63.0
1987-10-31,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,45,57.333333333333336,42.333333333333336,64.23118279569893,58.44444444444444,49.60215053763441,44.22222222222222,60.0
1987-11-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,41,59.333333333333336,41.666666666666664,54.03522504892368,62.27777777777778,41.172211350293544,46.888888888888886,57.0
1987-11-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,44,60.0,43.333333333333336,54.041015625,62.72222222222222,41.177734375,49.05555555555556,62.0
1987-11-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,51,59.666666666666664,45.333333333333336,54.05653021442495,61.333333333333336,41.19688109161793,47.5,73.0
1987-11-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,53,64.0,49.333333333333336,54.09338521400778,60.888888888888886,41.219844357976655,47.0,65.0
1987-11-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,65,45,66.66666666666667,49.666666666666664,54.11456310679612,59.5,41.227184466019416,45.0,45.0
1987-11-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,45,37,61.0,45.0,54.0968992248062,56.166666666666664,41.218992248062015,43.0,57.0
1987-11-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,40,55.666666666666664,40.666666666666664,54.10251450676983,56.5,41.216634429400386,43.27777777777778,62.0
1987-11-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,44,54.666666666666664,40.333333333333336,54.11776061776062,57.888888888888886,41.222007722007724,44.111111111111114,65.0
1987-11-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,65,54,61.333333333333336,46.0,54.138728323699425,58.44444444444444,41.2466281310212,43.55555555555556,54.0
1987-11-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,35,60.333333333333336,44.333333333333336,54.13846153846154,56.55555555555556,41.23461538461538,42.888888888888886,35.0
1987-11-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,35,31,51.333333333333336,40.0,54.10172744721689,55.666666666666664,41.214971209213054,42.77777777777778,45.0
1987-11-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,45,32,44.666666666666664,32.666666666666664,54.08429118773947,52.22222222222222,41.19731800766284,42.611111111111114,55.0
1987-11-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,39,45.0,34.0,54.08604206500956,52.333333333333336,41.19311663479923,39.833333333333336,63.0
1987-11-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,41,54.333333333333336,37.333333333333336,54.103053435114504,51.5,41.19274809160305,40.5,56.0
